match_id,season,team1,team2,team1_wins_h2h,team2_wins_h2h,team1_win_pct_h2h,team2_win_pct_h2h,team1_recent_wins,team2_recent_wins,team1_win_pct,team2_win_pct,winner
501236,2011,Chennai Super Kings,Deccan Chargers,3,4,0.42857142857142855,0.5714285714285714,14,13,0.56,0.52,Chennai Super Kings
501237,2011,Mumbai Indians,Kings XI Punjab,2,4,0.3333333333333333,0.6666666666666666,16,10,0.64,0.4,Mumbai Indians
501238,2011,Delhi Daredevils,Kochi Tuskers Kerala,1,0,1.0,0.0,11,3,0.44,0.375,Kochi Tuskers Kerala
501239,2011,Deccan Chargers,Kolkata Knight Riders,2,5,0.2857142857142857,0.7142857142857143,12,14,0.48,0.56,Kolkata Knight Riders
501240,2011,Chennai Super Kings,Rajasthan Royals,3,4,0.42857142857142855,0.5714285714285714,14,12,0.56,0.48,Chennai Super Kings
501241,2011,Pune Warriors,Mumbai Indians,0,1,0.0,1.0,2,17,0.25,0.68,Mumbai Indians
501242,2011,Kochi Tuskers Kerala,Kolkata Knight Riders,1,0,1.0,0.0,4,15,0.4444444444444444,0.6,Kochi Tuskers Kerala
501243,2011,Deccan Chargers,Delhi Daredevils,4,4,0.5,0.5,11,11,0.44,0.44,Delhi Daredevils
501244,2011,Royal Challengers Bangalore,Kings XI Punjab,3,3,0.5,0.5,13,9,0.52,0.36,Royal Challengers Bangalore
501245,2011,Kolkata Knight Riders,Chennai Super Kings,1,5,0.16666666666666666,0.8333333333333334,14,15,0.56,0.6,Kolkata Knight Riders
501246,2011,Mumbai Indians,Delhi Daredevils,4,3,0.5714285714285714,0.42857142857142855,18,11,0.72,0.44,Mumbai Indians
501247,2011,Royal Challengers Bangalore,Kochi Tuskers Kerala,1,0,1.0,0.0,13,5,0.52,0.5,Royal Challengers Bangalore
501248,2011,Kings XI Punjab,Pune Warriors,0,1,0.0,1.0,9,2,0.36,0.2222222222222222,Pune Warriors
501249,2011,Rajasthan Royals,Chennai Super Kings,4,4,0.5,0.5,11,15,0.44,0.6,Chennai Super Kings
501250,2011,Deccan Chargers,Pune Warriors,0,0,0.0,0.0,11,3,0.44,0.3,Pune Warriors
501251,2011,Kings XI Punjab,Mumbai Indians,4,3,0.5714285714285714,0.42857142857142855,8,18,0.32,0.72,Kings XI Punjab
501252,2011,Rajasthan Royals,Royal Challengers Bangalore,3,3,0.5,0.5,11,14,0.44,0.56,Royal Challengers Bangalore
501253,2011,Chennai Super Kings,Delhi Daredevils,3,3,0.5,0.5,15,11,0.6,0.44,Chennai Super Kings
501254,2011,Kochi Tuskers Kerala,Kings XI Punjab,0,0,0.0,0.0,5,8,0.45454545454545453,0.32,Kings XI Punjab
501255,2011,Royal Challengers Bangalore,Kolkata Knight Riders,4,3,0.5714285714285714,0.42857142857142855,15,14,0.6,0.56,Royal Challengers Bangalore
501256,2011,Mumbai Indians,Deccan Chargers,4,3,0.5714285714285714,0.42857142857142855,17,10,0.68,0.4,Deccan Chargers
501257,2011,Kings XI Punjab,Delhi Daredevils,4,3,0.5714285714285714,0.42857142857142855,9,10,0.36,0.4,Kings XI Punjab
501258,2011,Kochi Tuskers Kerala,Rajasthan Royals,0,1,0.0,1.0,5,11,0.4166666666666667,0.44,Kochi Tuskers Kerala
501259,2011,Pune Warriors,Deccan Chargers,1,0,1.0,0.0,4,10,0.36363636363636365,0.4,Deccan Chargers
501260,2011,Kings XI Punjab,Royal Challengers Bangalore,3,4,0.42857142857142855,0.5714285714285714,10,15,0.4,0.6,Kings XI Punjab
501261,2011,Chennai Super Kings,Kochi Tuskers Kerala,0,1,0.0,1.0,15,6,0.6,0.46153846153846156,Chennai Super Kings
501262,2011,Pune Warriors,Kolkata Knight Riders,0,0,0.0,0.0,4,13,0.3333333333333333,0.52,Kolkata Knight Riders
501263,2011,Mumbai Indians,Rajasthan Royals,3,3,0.5,0.5,17,11,0.68,0.44,Rajasthan Royals
501264,2011,Kings XI Punjab,Deccan Chargers,5,2,0.7142857142857143,0.2857142857142857,11,10,0.44,0.4,Deccan Chargers
501265,2011,Delhi Daredevils,Pune Warriors,1,0,1.0,0.0,9,4,0.36,0.3076923076923077,
501266,2011,Royal Challengers Bangalore,Chennai Super Kings,4,4,0.5,0.5,14,16,0.56,0.64,Royal Challengers Bangalore
501267,2011,Kolkata Knight Riders,Mumbai Indians,1,5,0.16666666666666666,0.8333333333333334,13,16,0.52,0.64,Mumbai Indians
501268,2011,Royal Challengers Bangalore,Chennai Super Kings,5,4,0.5555555555555556,0.4444444444444444,14,16,0.56,0.64,Chennai Super Kings
501269,2011,Mumbai Indians,Kolkata Knight Riders,6,1,0.8571428571428571,0.14285714285714285,16,13,0.64,0.52,Mumbai Indians
501270,2011,Royal Challengers Bangalore,Mumbai Indians,3,5,0.375,0.625,13,16,0.52,0.64,Royal Challengers Bangalore
501271,2011,Chennai Super Kings,Royal Challengers Bangalore,5,5,0.5,0.5,17,14,0.68,0.56,Chennai Super Kings
548306,2012,Chennai Super Kings,Mumbai Indians,4,4,0.5,0.5,18,15,0.72,0.6,Mumbai Indians
548307,2012,Kolkata Knight Riders,Delhi Daredevils,3,3,0.5,0.5,13,9,0.52,0.36,Delhi Daredevils
548308,2012,Mumbai Indians,Pune Warriors,2,0,1.0,0.0,15,4,0.6,0.2857142857142857,Pune Warriors
548309,2012,Rajasthan Royals,Kings XI Punjab,4,3,0.5714285714285714,0.42857142857142855,12,11,0.48,0.44,Rajasthan Royals
548310,2012,Royal Challengers Bangalore,Delhi Daredevils,2,5,0.2857142857142857,0.7142857142857143,14,10,0.56,0.4,Royal Challengers Bangalore
548311,2012,Deccan Chargers,Chennai Super Kings,4,4,0.5,0.5,11,17,0.44,0.68,Chennai Super Kings
548312,2012,Rajasthan Royals,Kolkata Knight Riders,4,4,0.5,0.5,13,13,0.52,0.52,Rajasthan Royals
548313,2012,Pune Warriors,Kings XI Punjab,2,0,1.0,0.0,5,10,0.3333333333333333,0.4,Pune Warriors
548314,2012,Deccan Chargers,Mumbai Indians,4,4,0.5,0.5,11,15,0.44,0.6,Mumbai Indians
548315,2012,Royal Challengers Bangalore,Kolkata Knight Riders,5,3,0.625,0.375,14,12,0.56,0.48,Kolkata Knight Riders
548316,2012,Delhi Daredevils,Chennai Super Kings,3,4,0.42857142857142855,0.5714285714285714,10,17,0.4,0.68,Delhi Daredevils
548317,2012,Mumbai Indians,Rajasthan Royals,3,4,0.42857142857142855,0.5714285714285714,16,13,0.64,0.52,Mumbai Indians
548318,2012,Chennai Super Kings,Royal Challengers Bangalore,5,5,0.5,0.5,16,14,0.64,0.56,Chennai Super Kings
548319,2012,Kings XI Punjab,Pune Warriors,0,3,0.0,1.0,10,6,0.4,0.375,Kings XI Punjab
548320,2012,Kolkata Knight Riders,Rajasthan Royals,4,5,0.4444444444444444,0.5555555555555556,13,12,0.52,0.48,Kolkata Knight Riders
548322,2012,Pune Warriors,Chennai Super Kings,0,2,0.0,1.0,6,17,0.35294117647058826,0.68,Pune Warriors
548323,2012,Kolkata Knight Riders,Kings XI Punjab,4,3,0.5714285714285714,0.42857142857142855,13,11,0.52,0.44,Kings XI Punjab
548324,2012,Royal Challengers Bangalore,Rajasthan Royals,4,3,0.5714285714285714,0.42857142857142855,14,11,0.56,0.44,Rajasthan Royals
548325,2012,Mumbai Indians,Delhi Daredevils,5,3,0.625,0.375,16,10,0.64,0.4,Delhi Daredevils
548326,2012,Rajasthan Royals,Deccan Chargers,6,1,0.8571428571428571,0.14285714285714285,11,11,0.44,0.44,Rajasthan Royals
548327,2012,Royal Challengers Bangalore,Pune Warriors,1,0,1.0,0.0,13,7,0.52,0.3888888888888889,Royal Challengers Bangalore
548328,2012,Kings XI Punjab,Kolkata Knight Riders,4,4,0.5,0.5,12,13,0.48,0.52,Kolkata Knight Riders
548321,2012,Delhi Daredevils,Deccan Chargers,5,4,0.5555555555555556,0.4444444444444444,10,11,0.4,0.44,Delhi Daredevils
548330,2012,Chennai Super Kings,Pune Warriors,2,1,0.6666666666666666,0.3333333333333333,16,7,0.64,0.3684210526315789,Chennai Super Kings
548331,2012,Kings XI Punjab,Royal Challengers Bangalore,4,4,0.5,0.5,12,14,0.48,0.56,Royal Challengers Bangalore
548332,2012,Chennai Super Kings,Rajasthan Royals,5,4,0.5555555555555556,0.4444444444444444,17,12,0.68,0.48,Chennai Super Kings
548333,2012,Delhi Daredevils,Pune Warriors,1,0,0.5,0.0,10,7,0.4,0.35,Pune Warriors
548334,2012,Mumbai Indians,Kings XI Punjab,3,5,0.375,0.625,15,11,0.6,0.44,Kings XI Punjab
548335,2012,Deccan Chargers,Kolkata Knight Riders,2,6,0.25,0.75,11,13,0.44,0.52,Kolkata Knight Riders
548336,2012,Rajasthan Royals,Royal Challengers Bangalore,4,4,0.5,0.5,12,14,0.48,0.56,Royal Challengers Bangalore
548337,2012,Pune Warriors,Delhi Daredevils,1,1,0.3333333333333333,0.3333333333333333,8,9,0.38095238095238093,0.36,Delhi Daredevils
548339,2012,Kings XI Punjab,Mumbai Indians,6,3,0.6666666666666666,0.3333333333333333,12,14,0.48,0.56,Mumbai Indians
548341,2012,Pune Warriors,Deccan Chargers,1,1,0.5,0.5,8,10,0.36363636363636365,0.4,Deccan Chargers
548342,2012,Delhi Daredevils,Mumbai Indians,4,5,0.4444444444444444,0.5555555555555556,10,15,0.4,0.6,Delhi Daredevils
548343,2012,Chennai Super Kings,Kings XI Punjab,6,2,0.75,0.25,17,11,0.68,0.44,Kings XI Punjab
548344,2012,Kolkata Knight Riders,Royal Challengers Bangalore,4,5,0.4444444444444444,0.5555555555555556,14,15,0.56,0.6,Kolkata Knight Riders
548345,2012,Delhi Daredevils,Rajasthan Royals,4,4,0.5,0.5,11,11,0.44,0.44,Delhi Daredevils
548346,2012,Mumbai Indians,Deccan Chargers,5,4,0.5555555555555556,0.4444444444444444,14,10,0.56,0.4,Mumbai Indians
548347,2012,Chennai Super Kings,Kolkata Knight Riders,5,2,0.7142857142857143,0.2857142857142857,16,15,0.64,0.6,Kolkata Knight Riders
548348,2012,Deccan Chargers,Pune Warriors,2,1,0.6666666666666666,0.3333333333333333,9,8,0.36,0.34782608695652173,Deccan Chargers
548349,2012,Rajasthan Royals,Delhi Daredevils,4,5,0.4444444444444444,0.5555555555555556,10,12,0.4,0.48,Delhi Daredevils
548350,2012,Royal Challengers Bangalore,Kings XI Punjab,5,4,0.5555555555555556,0.4444444444444444,15,11,0.6,0.44,Kings XI Punjab
548351,2012,Pune Warriors,Mumbai Indians,1,2,0.3333333333333333,0.6666666666666666,8,15,0.3333333333333333,0.6,Mumbai Indians
548352,2012,Chennai Super Kings,Deccan Chargers,5,4,0.5555555555555556,0.4444444444444444,15,9,0.6,0.36,Chennai Super Kings
548353,2012,Kolkata Knight Riders,Pune Warriors,1,0,1.0,0.0,15,8,0.6,0.32,Kolkata Knight Riders
548354,2012,Kings XI Punjab,Rajasthan Royals,3,5,0.375,0.625,12,10,0.48,0.4,Rajasthan Royals
548355,2012,Mumbai Indians,Chennai Super Kings,5,4,0.5555555555555556,0.4444444444444444,15,15,0.6,0.6,Mumbai Indians
548356,2012,Royal Challengers Bangalore,Deccan Chargers,4,5,0.4444444444444444,0.5555555555555556,14,8,0.56,0.32,Royal Challengers Bangalore
548357,2012,Delhi Daredevils,Kolkata Knight Riders,4,3,0.5714285714285714,0.42857142857142855,12,15,0.48,0.6,Kolkata Knight Riders
548358,2012,Pune Warriors,Rajasthan Royals,0,1,0.0,1.0,7,11,0.28,0.44,Rajasthan Royals
548359,2012,Deccan Chargers,Kings XI Punjab,3,5,0.375,0.625,8,12,0.32,0.48,Kings XI Punjab
548360,2012,Mumbai Indians,Royal Challengers Bangalore,5,4,0.5555555555555556,0.4444444444444444,15,14,0.6,0.56,Royal Challengers Bangalore
548329,2012,Deccan Chargers,Delhi Daredevils,4,6,0.4,0.6,8,12,0.32,0.48,Delhi Daredevils
548361,2012,Rajasthan Royals,Chennai Super Kings,4,6,0.4,0.6,12,15,0.48,0.6,Chennai Super Kings
548362,2012,Pune Warriors,Royal Challengers Bangalore,0,2,0.0,1.0,6,15,0.24,0.6,Royal Challengers Bangalore
548363,2012,Kolkata Knight Riders,Mumbai Indians,1,7,0.125,0.875,16,15,0.64,0.6,Mumbai Indians
548364,2012,Chennai Super Kings,Delhi Daredevils,4,4,0.5,0.5,15,13,0.6,0.52,Chennai Super Kings
548365,2012,Rajasthan Royals,Pune Warriors,2,0,1.0,0.0,11,6,0.44,0.24,Rajasthan Royals
548366,2012,Kings XI Punjab,Deccan Chargers,6,3,0.6666666666666666,0.3333333333333333,13,8,0.52,0.32,Kings XI Punjab
548367,2012,Royal Challengers Bangalore,Mumbai Indians,5,5,0.5,0.5,16,15,0.64,0.6,Mumbai Indians
548368,2012,Kolkata Knight Riders,Chennai Super Kings,3,5,0.375,0.625,15,16,0.6,0.64,Chennai Super Kings
548369,2012,Delhi Daredevils,Kings XI Punjab,3,5,0.375,0.625,13,13,0.52,0.52,Delhi Daredevils
548370,2012,Mumbai Indians,Kolkata Knight Riders,8,1,0.8888888888888888,0.1111111111111111,15,14,0.6,0.56,Kolkata Knight Riders
548371,2012,Kings XI Punjab,Chennai Super Kings,3,6,0.3333333333333333,0.6666666666666666,12,17,0.48,0.68,Kings XI Punjab
548372,2012,Delhi Daredevils,Royal Challengers Bangalore,5,3,0.625,0.375,13,16,0.52,0.64,Royal Challengers Bangalore
548373,2012,Deccan Chargers,Rajasthan Royals,1,7,0.125,0.875,8,11,0.32,0.44,Deccan Chargers
548374,2012,Kings XI Punjab,Delhi Daredevils,5,4,0.5555555555555556,0.4444444444444444,12,13,0.48,0.52,Delhi Daredevils
548375,2012,Pune Warriors,Kolkata Knight Riders,0,2,0.0,1.0,6,14,0.24,0.56,Kolkata Knight Riders
548376,2012,Deccan Chargers,Royal Challengers Bangalore,5,5,0.5,0.5,8,16,0.32,0.64,Deccan Chargers
548377,2012,Rajasthan Royals,Mumbai Indians,4,4,0.5,0.5,11,14,0.44,0.56,Mumbai Indians
548378,2012,Delhi Daredevils,Kolkata Knight Riders,4,4,0.5,0.5,13,15,0.52,0.6,Kolkata Knight Riders
548379,2012,Chennai Super Kings,Mumbai Indians,4,6,0.4,0.6,16,15,0.64,0.6,Chennai Super Kings
548380,2012,Delhi Daredevils,Chennai Super Kings,4,5,0.4444444444444444,0.5555555555555556,13,16,0.52,0.64,Chennai Super Kings
548381,2012,Kolkata Knight Riders,Chennai Super Kings,3,6,0.3333333333333333,0.6666666666666666,16,16,0.64,0.64,Kolkata Knight Riders
597998,2013,Kolkata Knight Riders,Delhi Daredevils,5,4,0.5555555555555556,0.4444444444444444,16,13,0.64,0.52,Kolkata Knight Riders
597999,2013,Royal Challengers Bangalore,Mumbai Indians,4,6,0.4,0.6,15,14,0.6,0.56,Royal Challengers Bangalore
598000,2013,Sunrisers Hyderabad,Pune Warriors,0,0,0.0,0.0,0,6,0.0,0.24,Sunrisers Hyderabad
598001,2013,Delhi Daredevils,Rajasthan Royals,6,4,0.6,0.4,12,11,0.48,0.44,Rajasthan Royals
598002,2013,Chennai Super Kings,Mumbai Indians,4,6,0.4,0.6,15,13,0.6,0.52,Mumbai Indians
598003,2013,Pune Warriors,Kings XI Punjab,3,1,0.75,0.25,6,12,0.24,0.48,Kings XI Punjab
598004,2013,Sunrisers Hyderabad,Royal Challengers Bangalore,0,0,0.0,0.0,1,15,1.0,0.6,Sunrisers Hyderabad
598005,2013,Rajasthan Royals,Kolkata Knight Riders,5,5,0.5,0.5,12,16,0.48,0.64,Rajasthan Royals
598006,2013,Mumbai Indians,Delhi Daredevils,5,5,0.5,0.5,13,12,0.52,0.48,Mumbai Indians
598048,2013,Royal Challengers Bangalore,Sunrisers Hyderabad,0,1,0.0,1.0,14,2,0.56,1.0,Royal Challengers Bangalore
598007,2013,Kings XI Punjab,Chennai Super Kings,4,6,0.4,0.6,13,15,0.52,0.6,Chennai Super Kings
598008,2013,Royal Challengers Bangalore,Kolkata Knight Riders,5,5,0.5,0.5,14,15,0.56,0.6,Royal Challengers Bangalore
598009,2013,Pune Warriors,Rajasthan Royals,0,3,0.0,1.0,6,12,0.24,0.48,Pune Warriors
598010,2013,Delhi Daredevils,Sunrisers Hyderabad,0,0,0.0,0.0,11,2,0.44,0.6666666666666666,Sunrisers Hyderabad
598011,2013,Mumbai Indians,Pune Warriors,3,1,0.75,0.25,14,7,0.56,0.28,Mumbai Indians
598012,2013,Chennai Super Kings,Royal Challengers Bangalore,6,4,0.6,0.4,15,14,0.6,0.56,Chennai Super Kings
598013,2013,Kolkata Knight Riders,Sunrisers Hyderabad,0,0,0.0,0.0,15,3,0.6,0.75,Kolkata Knight Riders
598014,2013,Rajasthan Royals,Kings XI Punjab,6,3,0.6666666666666666,0.3333333333333333,11,13,0.44,0.52,Rajasthan Royals
598015,2013,Chennai Super Kings,Pune Warriors,3,1,0.75,0.25,15,7,0.6,0.28,Pune Warriors
598016,2013,Kings XI Punjab,Kolkata Knight Riders,4,5,0.4444444444444444,0.5555555555555556,13,15,0.52,0.6,Kings XI Punjab
598017,2013,Royal Challengers Bangalore,Delhi Daredevils,4,5,0.4444444444444444,0.5555555555555556,13,11,0.52,0.44,Royal Challengers Bangalore
598018,2013,Pune Warriors,Sunrisers Hyderabad,0,1,0.0,1.0,7,3,0.28,0.6,Sunrisers Hyderabad
598019,2013,Rajasthan Royals,Mumbai Indians,4,5,0.4444444444444444,0.5555555555555556,11,15,0.44,0.6,Rajasthan Royals
598020,2013,Delhi Daredevils,Chennai Super Kings,4,6,0.4,0.6,11,14,0.44,0.56,Chennai Super Kings
598021,2013,Sunrisers Hyderabad,Kings XI Punjab,0,0,0.0,0.0,4,14,0.6666666666666666,0.56,Sunrisers Hyderabad
598022,2013,Kolkata Knight Riders,Chennai Super Kings,4,6,0.4,0.6,15,15,0.6,0.6,Chennai Super Kings
598023,2013,Royal Challengers Bangalore,Rajasthan Royals,5,4,0.5555555555555556,0.4444444444444444,14,12,0.56,0.48,Royal Challengers Bangalore
598024,2013,Delhi Daredevils,Mumbai Indians,5,5,0.5,0.5,11,15,0.44,0.6,Delhi Daredevils
598025,2013,Kings XI Punjab,Pune Warriors,2,3,0.4,0.6,13,6,0.52,0.24,Kings XI Punjab
598026,2013,Chennai Super Kings,Rajasthan Royals,7,3,0.7,0.3,15,12,0.6,0.48,Chennai Super Kings
598027,2013,Royal Challengers Bangalore,Pune Warriors,3,0,1.0,0.0,14,6,0.56,0.24,Royal Challengers Bangalore
598059,2013,Delhi Daredevils,Kings XI Punjab,5,5,0.5,0.5,12,13,0.48,0.52,Kings XI Punjab
598029,2013,Kolkata Knight Riders,Mumbai Indians,2,8,0.2,0.8,14,14,0.56,0.56,Mumbai Indians
598030,2013,Chennai Super Kings,Sunrisers Hyderabad,0,0,0.0,0.0,15,5,0.6,0.7142857142857143,Chennai Super Kings
598031,2013,Kolkata Knight Riders,Kings XI Punjab,5,5,0.5,0.5,14,13,0.56,0.52,Kolkata Knight Riders
598032,2013,Rajasthan Royals,Sunrisers Hyderabad,0,0,0.0,0.0,12,5,0.48,0.625,Rajasthan Royals
598033,2013,Mumbai Indians,Royal Challengers Bangalore,5,5,0.5,0.5,14,15,0.56,0.6,Mumbai Indians
598034,2013,Chennai Super Kings,Kolkata Knight Riders,6,4,0.6,0.4,16,15,0.64,0.6,Chennai Super Kings
598035,2013,Delhi Daredevils,Pune Warriors,2,1,0.5,0.25,11,6,0.44,0.24,Delhi Daredevils
598036,2013,Rajasthan Royals,Royal Challengers Bangalore,4,6,0.4,0.6,13,14,0.52,0.56,Rajasthan Royals
598037,2013,Mumbai Indians,Kings XI Punjab,4,6,0.4,0.6,15,12,0.6,0.48,Mumbai Indians
598038,2013,Pune Warriors,Chennai Super Kings,2,3,0.4,0.6,6,16,0.24,0.64,Chennai Super Kings
598039,2013,Sunrisers Hyderabad,Mumbai Indians,0,0,0.0,0.0,5,15,0.5555555555555556,0.6,Sunrisers Hyderabad
598040,2013,Delhi Daredevils,Kolkata Knight Riders,4,6,0.4,0.6,12,15,0.48,0.6,Delhi Daredevils
598041,2013,Chennai Super Kings,Kings XI Punjab,6,4,0.6,0.4,17,12,0.68,0.48,Chennai Super Kings
598042,2013,Pune Warriors,Royal Challengers Bangalore,0,4,0.0,1.0,5,14,0.2,0.56,Royal Challengers Bangalore
598043,2013,Kolkata Knight Riders,Rajasthan Royals,5,5,0.5,0.5,15,13,0.6,0.52,Kolkata Knight Riders
598044,2013,Sunrisers Hyderabad,Delhi Daredevils,1,0,1.0,0.0,6,12,0.6,0.48,Sunrisers Hyderabad
598046,2013,Mumbai Indians,Chennai Super Kings,6,4,0.6,0.4,15,17,0.6,0.68,Mumbai Indians
598047,2013,Rajasthan Royals,Pune Warriors,3,1,0.75,0.25,12,4,0.48,0.16,Rajasthan Royals
598064,2013,Kings XI Punjab,Royal Challengers Bangalore,5,5,0.5,0.5,12,14,0.48,0.56,Kings XI Punjab
598049,2013,Rajasthan Royals,Delhi Daredevils,5,5,0.5,0.5,12,11,0.48,0.44,Rajasthan Royals
598050,2013,Mumbai Indians,Kolkata Knight Riders,8,2,0.8,0.2,15,15,0.6,0.6,Mumbai Indians
598051,2013,Sunrisers Hyderabad,Chennai Super Kings,0,1,0.0,1.0,7,17,0.6363636363636364,0.68,Chennai Super Kings
598052,2013,Kings XI Punjab,Rajasthan Royals,3,7,0.3,0.7,13,13,0.52,0.52,Rajasthan Royals
598053,2013,Pune Warriors,Kolkata Knight Riders,0,3,0.0,1.0,4,14,0.16,0.56,Kolkata Knight Riders
598054,2013,Delhi Daredevils,Royal Challengers Bangalore,5,5,0.5,0.5,10,14,0.4,0.56,Royal Challengers Bangalore
598055,2013,Pune Warriors,Mumbai Indians,1,4,0.2,0.8,3,15,0.12,0.6,Mumbai Indians
598056,2013,Kings XI Punjab,Sunrisers Hyderabad,0,1,0.0,1.0,12,7,0.48,0.5833333333333334,Sunrisers Hyderabad
598057,2013,Kolkata Knight Riders,Royal Challengers Bangalore,4,6,0.4,0.6,15,15,0.6,0.6,Kolkata Knight Riders
598058,2013,Rajasthan Royals,Chennai Super Kings,2,8,0.2,0.8,14,17,0.56,0.68,Rajasthan Royals
598060,2013,Mumbai Indians,Sunrisers Hyderabad,0,1,0.0,1.0,16,8,0.64,0.6153846153846154,Mumbai Indians
598045,2013,Royal Challengers Bangalore,Kings XI Punjab,5,5,0.5,0.5,15,11,0.6,0.44,Kings XI Punjab
598062,2013,Chennai Super Kings,Delhi Daredevils,7,3,0.7,0.3,16,10,0.64,0.4,Chennai Super Kings
598061,2013,Kolkata Knight Riders,Pune Warriors,4,0,1.0,0.0,15,3,0.6,0.12,Pune Warriors
598063,2013,Mumbai Indians,Rajasthan Royals,5,5,0.5,0.5,17,14,0.68,0.56,Mumbai Indians
598028,2013,Kings XI Punjab,Delhi Daredevils,5,5,0.5,0.5,12,9,0.48,0.36,Kings XI Punjab
598065,2013,Sunrisers Hyderabad,Rajasthan Royals,0,1,0.0,1.0,8,13,0.5714285714285714,0.52,Sunrisers Hyderabad
598066,2013,Kings XI Punjab,Mumbai Indians,5,5,0.5,0.5,13,17,0.52,0.68,Kings XI Punjab
598068,2013,Royal Challengers Bangalore,Chennai Super Kings,4,6,0.4,0.6,14,17,0.56,0.68,Royal Challengers Bangalore
598067,2013,Pune Warriors,Delhi Daredevils,1,3,0.2,0.6,4,8,0.16,0.32,Pune Warriors
598069,2013,Sunrisers Hyderabad,Kolkata Knight Riders,0,1,0.0,1.0,9,14,0.6,0.56,Sunrisers Hyderabad
598070,2013,Chennai Super Kings,Mumbai Indians,4,6,0.4,0.6,17,17,0.68,0.68,Chennai Super Kings
598071,2013,Rajasthan Royals,Sunrisers Hyderabad,1,1,0.5,0.5,13,10,0.52,0.625,Rajasthan Royals
598072,2013,Mumbai Indians,Rajasthan Royals,5,5,0.5,0.5,16,14,0.64,0.56,Mumbai Indians
598073,2013,Chennai Super Kings,Mumbai Indians,4,6,0.4,0.6,17,16,0.68,0.64,Mumbai Indians
729279,2014,Mumbai Indians,Kolkata Knight Riders,8,2,0.8,0.2,16,13,0.64,0.52,Kolkata Knight Riders
729281,2014,Delhi Daredevils,Royal Challengers Bangalore,4,6,0.4,0.6,7,14,0.28,0.56,Royal Challengers Bangalore
729283,2014,Chennai Super Kings,Kings XI Punjab,6,4,0.6,0.4,17,13,0.68,0.52,Kings XI Punjab
729285,2014,Sunrisers Hyderabad,Rajasthan Royals,1,2,0.3333333333333333,0.6666666666666666,10,14,0.5882352941176471,0.56,Rajasthan Royals
729287,2014,Royal Challengers Bangalore,Mumbai Indians,4,6,0.4,0.6,14,16,0.56,0.64,Royal Challengers Bangalore
729289,2014,Kolkata Knight Riders,Delhi Daredevils,5,5,0.5,0.5,13,6,0.52,0.24,Delhi Daredevils
729291,2014,Rajasthan Royals,Kings XI Punjab,7,3,0.7,0.3,15,14,0.6,0.56,Kings XI Punjab
729293,2014,Chennai Super Kings,Delhi Daredevils,7,3,0.7,0.3,16,7,0.64,0.28,Chennai Super Kings
729295,2014,Kings XI Punjab,Sunrisers Hyderabad,0,2,0.0,1.0,14,10,0.56,0.5555555555555556,Kings XI Punjab
729297,2014,Rajasthan Royals,Chennai Super Kings,2,8,0.2,0.8,14,16,0.56,0.64,Chennai Super Kings
729299,2014,Royal Challengers Bangalore,Kolkata Knight Riders,6,4,0.6,0.4,15,12,0.6,0.48,Kolkata Knight Riders
729301,2014,Sunrisers Hyderabad,Delhi Daredevils,2,0,1.0,0.0,10,6,0.5263157894736842,0.24,Sunrisers Hyderabad
729303,2014,Chennai Super Kings,Mumbai Indians,4,6,0.4,0.6,16,15,0.64,0.6,Chennai Super Kings
729305,2014,Rajasthan Royals,Royal Challengers Bangalore,4,6,0.4,0.6,13,15,0.52,0.6,Rajasthan Royals
729307,2014,Kolkata Knight Riders,Kings XI Punjab,6,4,0.6,0.4,12,14,0.48,0.56,Kings XI Punjab
729309,2014,Delhi Daredevils,Mumbai Indians,5,5,0.5,0.5,6,14,0.24,0.56,Delhi Daredevils
729311,2014,Sunrisers Hyderabad,Chennai Super Kings,0,2,0.0,1.0,11,17,0.55,0.68,Chennai Super Kings
729313,2014,Kings XI Punjab,Royal Challengers Bangalore,5,5,0.5,0.5,15,14,0.6,0.56,Kings XI Punjab
729315,2014,Kolkata Knight Riders,Rajasthan Royals,6,4,0.6,0.4,12,14,0.48,0.56,Rajasthan Royals
729317,2014,Mumbai Indians,Sunrisers Hyderabad,1,1,0.5,0.5,14,11,0.56,0.5238095238095238,Sunrisers Hyderabad
733971,2014,Chennai Super Kings,Kolkata Knight Riders,6,4,0.6,0.4,17,12,0.68,0.48,Chennai Super Kings
733973,2014,Mumbai Indians,Kings XI Punjab,5,5,0.5,0.5,13,15,0.52,0.6,Mumbai Indians
733975,2014,Delhi Daredevils,Rajasthan Royals,5,5,0.5,0.5,6,14,0.24,0.56,Rajasthan Royals
733977,2014,Royal Challengers Bangalore,Sunrisers Hyderabad,1,1,0.5,0.5,13,12,0.52,0.5454545454545454,Royal Challengers Bangalore
733979,2014,Rajasthan Royals,Kolkata Knight Riders,4,6,0.4,0.6,15,11,0.6,0.44,Rajasthan Royals
733981,2014,Delhi Daredevils,Chennai Super Kings,2,8,0.2,0.8,6,17,0.24,0.68,Chennai Super Kings
733983,2014,Mumbai Indians,Royal Challengers Bangalore,5,5,0.5,0.5,14,13,0.56,0.52,Mumbai Indians
733985,2014,Delhi Daredevils,Kolkata Knight Riders,5,5,0.5,0.5,5,10,0.2,0.4,Kolkata Knight Riders
733987,2014,Kings XI Punjab,Chennai Super Kings,5,5,0.5,0.5,14,18,0.56,0.72,Kings XI Punjab
