match_id,match_date,format,team1,team2,team1_wins_h2h,team2_wins_h2h,team1_win_pct_h2h,team2_win_pct_h2h,team1_recent_wins,team2_recent_wins,team1_win_pct,team2_win_pct,venue,venue_country,winner
1322000,2022-07-03,T20I,Malaysia,Bhutan,1,0,1.0,0.0,13,0,0.52,0.0,UKM-YSD Cricket Oval,Malaysia,Malaysia
1320985,2022-07-03,T20I,Israel,Hungary,0,0,0.0,0.0,0,6,0.0,0.375,Royal Brussels Cricket Club Ground,Belgium,Israel
1322012,2022-07-03,T20I,Singapore,P.N.G.,1,1,0.5,0.5,11,13,0.5789473684210527,0.52,Indian Association Ground,Singapore,P.N.G.
1320987,2022-07-03,T20I,Gibraltar,Malta,0,4,0.0,0.8,3,12,0.13636363636363635,0.48,Royal Brussels Cricket Club Ground,Belgium,Malta
1317150,2022-07-03,T20I,West Indies,Bangladesh,5,3,0.5,0.3,7,11,0.28,0.44,Windsor Park,West Indies,West Indies
1320988,2022-07-04,T20I,Portugal,Denmark,0,0,0.0,0.0,9,11,0.75,0.44,Royal Brussels Cricket Club Ground,Belgium,Denmark
1322001,2022-07-04,T20I,Thailand,Malaysia,0,3,0.0,1.0,1,14,0.1111111111111111,0.56,UKM-YSD Cricket Oval,Malaysia,Malaysia
1322002,2022-07-04,T20I,Bhutan,Maldives,0,1,0.0,1.0,0,3,0.0,0.15789473684210525,UKM-YSD Cricket Oval,Malaysia,Bhutan
1320986,2022-07-04,T20I,Spain,Belgium,0,0,0.0,0.0,17,15,0.7727272727272727,0.6818181818181818,Royal Brussels Cricket Club Ground,Belgium,Belgium
1322003,2022-07-06,T20I,Thailand,Bhutan,0,0,0.0,0.0,1,1,0.1,0.2,UKM-YSD Cricket Oval,Malaysia,Bhutan
1322004,2022-07-06,T20I,Maldives,Malaysia,0,1,0.0,0.5,3,14,0.15,0.56,UKM-YSD Cricket Oval,Malaysia,Malaysia
1317151,2022-07-07,T20I,Bangladesh,West Indies,3,5,0.3,0.5,10,7,0.4,0.28,Providence Stadium,West Indies,West Indies
1276904,2022-07-07,T20I,India,England,7,3,0.7,0.3,18,16,0.72,0.64,The Rose Bowl,England,India
1322005,2022-07-07,T20I,Bhutan,Maldives,1,1,0.5,0.5,2,3,0.3333333333333333,0.14285714285714285,UKM-YSD Cricket Oval,Malaysia,Bhutan
1322006,2022-07-07,T20I,Thailand,Malaysia,0,4,0.0,1.0,1,15,0.09090909090909091,0.6,UKM-YSD Cricket Oval,Malaysia,Malaysia
1322007,2022-07-08,T20I,Maldives,Thailand,2,1,0.6666666666666666,0.3333333333333333,3,1,0.13636363636363635,0.08333333333333333,UKM-YSD Cricket Oval,Malaysia,Maldives
1321305,2022-07-08,T20I,Luxembourg,Austria,1,2,0.3333333333333333,0.6666666666666666,8,12,0.4444444444444444,0.6,Scott Page Field,Czech Republic,Austria
1321306,2022-07-08,T20I,Luxembourg,Czech Rep.,2,3,0.4,0.6,8,12,0.4444444444444444,0.5,Scott Page Field,Czech Republic,Czech Rep.
1323550,2022-07-08,T20I,Bulgaria,Serbia,6,0,1.0,0.0,8,0,0.32,0.0,Lisicji Jarak Cricket Ground,Serbia,Serbia
